,,yoshinari:LFHD,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
664,0,-1845.330322,-716.634766,1610.342163,-159.87175,1288.107666,1112.145752,-114.154564,1344.901367,1032.200562,-221.369659,1330.643921,1036.983276,-174.232117,1392.519653,1031.788574,-104.971092,1237.522949,1037.028931,-54.571705,1296.66626,1033.068237
665,0,-1829.8573,-716.462891,1612.787598,-160.273575,1288.466431,1112.116089,-114.897636,1345.536133,1032.167969,-222.060211,1330.671387,1036.989868,-175.21286,1392.723389,1031.790039,-105.108414,1238.181519,1036.954834,-55.006401,1297.522095,1033.079346
666,0,-1814.911377,-716.027588,1614.851685,-160.691833,1288.829712,1112.065918,-115.62532,1346.197388,1032.192871,-222.809601,1330.749268,1036.976074,-176.184891,1393.007324,1031.769775,-105.287018,1238.856445,1036.937012,-55.426365,1298.407104,1033.136963
667,0,-1800.264282,-715.680786,1616.235962,-161.083588,1289.144653,1112.084351,-116.375153,1346.785645,1032.204712,-223.491714,1330.777466,1037.017578,-177.161682,1393.276489,1031.716919,-105.472412,1239.510376,1036.895874,-55.848778,1299.338989,1033.181274
668,0,-1785.894409,-715.294861,1617.069214,-161.500336,1289.403931,1112.129395,-117.022995,1347.31189,1032.311035,-224.078796,1330.757812,1037.023193,-178.074402,1393.518311,1031.732544,-105.554695,1240.305298,1036.90564,-56.256485,1300.239624,1033.241211
669,0,-1771.76123,-714.989441,1617.075806,-161.831848,1289.724854,1112.129395,-117.688454,1347.846069,1032.323364,-224.610184,1330.726929,1037.02771,-178.955338,1393.770874,1031.736328,-105.621696,1241.047974,1036.846436,-56.646358,1301.176025,1033.238159
670,0,-1758.086792,-714.911133,1616.98938,-162.102524,1289.997925,1112.137085,-118.288231,1348.366089,1032.316895,-225.05983,1330.697266,1037.022217,-179.797211,1393.971802,1031.718994,-105.617859,1241.637573,1036.865356,-57.094364,1302.06958,1033.230591
671,0,-1744.61377,-714.946167,1616.477539,-162.373779,1290.296387,1112.119629,-118.919754,1348.940552,1032.241211,-225.5354,1330.689575,1037.037842,-180.721939,1394.158203,1031.71875,-105.616333,1242.216675,1036.866333,-57.468418,1302.953247,1033.197021
672,0,-1731.409546,-715.193481,1615.917969,-162.625473,1290.677734,1112.119385,-119.531754,1349.513794,1032.171875,-226.03125,1330.707764,1037.047974,-181.535034,1394.41272,1031.687012,-105.617088,1242.807739,1036.853271,-57.778988,1303.777832,1033.177124
673,0,-1718.284302,-715.45166,1614.954224,-162.946671,1291.058105,1112.138184,-120.192917,1350.088623,1032.141113,-226.555466,1330.759766,1037.061035,-182.362213,1394.667603,1031.758667,-105.648079,1243.446411,1036.873901,-58.228481,1304.621704,1033.102783
674,0,-1705.25415,-715.861145,1613.795532,-163.341431,1291.419189,1112.15979,-120.845032,1350.674561,1032.214722,-227.194382,1330.816772,1037.004028,-183.367966,1394.920288,1031.714111,-105.72612,1244.049927,1036.858276,-58.646816,1305.477661,1033.093628
675,0,-1692.433838,-716.131897,1612.717896,-163.687119,1291.842163,1112.15625,-121.543396,1351.245239,1032.13269,-227.771301,1330.900269,1036.995728,-184.113968,1395.260498,1031.754639,-105.866402,1244.702393,1036.904419,-59.090755,1306.399048,1033.144043
676,0,-1679.731934,-716.392761,1611.149292,-164.092758,1292.243286,1112.134766,-122.221855,1351.759644,1032.141724,-228.363983,1330.942261,1037.000488,-185.113892,1395.501953,1031.69165,-106.033806,1245.317749,1036.998779,-59.547077,1307.318359,1033.16748
677,0,-1667.038574,-716.564941,1609.615723,-164.586121,1292.58374,1112.139038,-123.013718,1352.309082,1032.121094,-228.988022,1330.913452,1037.032715,-186.094147,1395.68042,1031.730713,-106.257164,1245.973633,1037.05127,-60.1227,1308.338257,1033.217529
678,0,-1654.30957,-716.528503,1607.609619,-165.025986,1292.876587,1112.166138,-123.739716,1352.905762,1032.14563,-229.719147,1330.946167,1037.067383,-187.085983,1395.876953,1031.795776,-106.449768,1246.595581,1037.154663,-60.620045,1309.205566,1033.2229
679,0,-1641.90918,-716.377808,1605.84668,-165.460632,1293.146851,1112.17749,-124.513115,1353.488892,1032.15979,-230.282135,1330.9021,1037.119263,-188.02327,1396.03772,1031.873657,-106.652832,1247.266724,1037.241943,-61.194977,1310.208984,1033.209351
680,0,-1629.415894,-715.971619,1603.723267,-165.85965,1293.443359,1112.170166,-125.191513,1353.98645,1032.187866,-230.878342,1330.89917,1037.212891,-188.984055,1396.184448,1031.74292,-106.709221,1247.896851,1037.269775,-61.645844,1310.983032,1033.154541
681,0,-1617.130127,-715.199219,1601.647583,-166.186096,1293.660034,1112.194214,-125.89106,1354.457275,1032.207397,-231.257462,1330.785767,1037.219116,-189.868958,1396.382202,1031.835205,-106.766716,1248.516846,1037.258057,-62.09737,1311.74231,1033.116943
682,0,-1604.769531,-714.260132,1599.45459,-166.514587,1293.895142,1112.178101,-126.5541,1354.91272,1032.184326,-231.909424,1330.732422,1037.263916,-190.777664,1396.474243,1031.922241,-106.895645,1249.21936,1037.256226,-62.633617,1312.727661,1033.223145
683,0,-1592.537109,-713.12561,1597.230591,-166.783691,1294.150269,1112.156982,-127.152649,1355.415283,1032.142578,-232.364838,1330.67395,1037.269287,-191.596848,1396.575439,1031.898926,-106.86422,1249.941772,1037.233154,-63.070408,1313.584839,1033.09729
684,0,-1580.187134,-711.704529,1595.075684,-167.056778,1294.503174,1112.112427,-127.817139,1355.907471,1032.049683,-232.986389,1330.621704,1037.223877,-192.484863,1396.746216,1031.856079,-107.052483,1250.657593,1037.164551,-63.464397,1314.3573,1033.026855
685,0,-1568.24585,-710.056885,1592.885864,-167.445892,1294.749756,1112.095947,-128.473434,1356.403931,1032.115967,-233.540802,1330.537476,1037.182495,-193.317154,1396.895752,1031.89209,-107.127182,1251.242798,1037.144043,-63.877731,1315.115601,1033.063965
686,0,-1556.236938,-708.028442,1590.914551,-167.898544,1295.13269,1112.100708,-129.22525,1356.924316,1032.153687,-234.204636,1330.478394,1037.169922,-194.309845,1397.05896,1031.748657,-107.257973,1251.958374,1037.12146,-64.406181,1316.013306,1033.097656
687,0,-1544.200684,-706.01355,1590.881348,-168.360153,1295.44397,1112.100464,-129.967758,1357.4375,1032.19397,-234.866714,1330.427734,1037.165161,-195.183243,1397.218384,1031.799561,-107.328209,1252.613281,1037.10083,-64.716942,1316.768066,1033.207886
688,0,-1531.924316,-703.674133,1591.364502,-168.76149,1295.859985,1112.080078,-130.729446,1358.001343,1032.105469,-235.3909,1330.33606,1037.110352,-196.172867,1397.545898,1031.823242,-107.591614,1253.206055,1036.983521,-65.389366,1317.741455,1033.074951
689,0,-1519.934937,-701.141602,1592.068481,-169.205612,1296.204712,1112.092651,-131.515793,1358.509399,1032.081055,-236.121643,1330.259644,1037.078735,-197.135986,1397.75769,1031.784302,-107.884445,1253.792847,1036.933594,-66.002548,1318.534424,1033.088257
690,0,-1508.098755,-698.45282,1592.449585,-169.891403,1296.347168,1112.13623,-132.424683,1358.953491,1032.259888,-236.925095,1330.110107,1037.109009,-198.265869,1397.819214,1031.900391,-108.040802,1254.248535,1037.092773,-66.69133,1319.168701,1033.248291
691,0,-1496.830078,-695.605652,1592.806152,-170.415924,1296.555176,1112.137451,-133.204666,1359.397705,1032.318359,-237.646027,1330.029053,1037.134155,-199.274094,1397.947876,1031.954102,-108.387062,1254.913818,1037.17627,-67.128448,1319.936279,1033.391113
692,0,-1485.630737,-692.681946,1593.148438,-170.652679,1297.005981,1112.086548,-133.873856,1359.974854,1032.087402,-238.215744,1330.055176,1037.118774,-200.265533,1398.13147,1031.787231,-108.526199,1255.60144,1037.093262,-67.635818,1320.901245,1033.20752
693,0,-1474.184326,-689.919312,1593.44751,-170.998947,1297.243774,1112.084839,-134.560059,1360.431519,1032.083984,-238.750671,1329.960083,1037.121826,-201.279388,1398.320801,1031.765503,-108.657578,1256.201782,1037.116943,-68.086708,1321.722534,1033.174683
694,0,-1462.622192,-687.452454,1593.899658,-171.421707,1297.441284,1112.10791,-135.309006,1360.856445,1032.107056,-239.324448,1329.823486,1037.127075,-202.090271,1398.368408,1031.832764,-108.86972,1256.775269,1037.145386,-68.613922,1322.432617,1033.190674
695,0,-1450.812866,-685.349915,1594.626221,-171.843521,1297.629395,1112.090698,-136.107437,1361.2854,1032.151733,-239.918457,1329.673828,1037.143433,-203.023727,1398.412354,1031.82959,-109.07885,1257.258301,1037.148071,-69.159729,1323.21228,1033.202393
696,0,-1438.41687,-683.580261,1595.498291,-172.146088,1297.906982,1112.090576,-136.802612,1361.782837,1032.123047,-240.449173,1329.562134,1037.145142,-203.959824,1398.490479,1031.854126,-109.225021,1257.785767,1037.208984,-69.701187,1324.011719,1033.162231
697,0,-1426.179565,-682.395142,1597.047729,-172.473404,1298.1604,1112.062744,-137.592072,1362.287964,1032.182007,-240.971909,1329.410278,1037.16394,-204.882736,1398.52417,1031.87085,-109.366783,1258.322998,1037.193481,-70.205246,1324.800171,1033.153687
698,0,-1413.169556,-681.374817,1598.479248,-172.868851,1298.420898,1112.07251,-138.155273,1362.568359,1032.149902,-241.510025,1329.271851,1037.174927,-205.819839,1398.554565,1031.933105,-109.578995,1258.823975,1037.155884,-70.70472,1325.557983,1033.145142
699,0,-1400.030273,-681.003479,1600.427124,-173.296356,1298.647705,1112.104858,-138.91214,1362.954468,1032.143066,-242.045532,1329.150269,1037.164062,-206.794235,1398.588135,1032.000732,-109.816391,1259.396851,1037.133545,-71.258232,1326.371826,1033.128296
700,0,-1386.329224,-680.754822,1601.871582,-173.74939,1298.953735,1112.138184,-139.704132,1363.393921,1032.135132,-242.608231,1329.065063,1037.161987,-207.732239,1398.708496,1032.008179,-110.096176,1259.974487,1037.165161,-71.850693,1327.156006,1033.100586
701,0,-1372.654053,-680.821289,1603.421265,-174.229111,1299.263306,1112.121338,-140.498001,1363.885498,1032.163086,-243.246155,1328.983398,1037.175659,-208.747955,1398.815308,1031.972168,-110.382149,1260.611572,1037.146362,-72.481094,1328.020142,1033.115967
702,0,-1358.668701,-681.209656,1604.613892,-174.72377,1299.526733,1112.137329,-141.246689,1364.367065,1032.188232,-243.883469,1328.962036,1037.164917,-209.659485,1398.963013,1032.001709,-110.641953,1261.111816,1037.010376,-73.076019,1328.740234,1033.051758
703,0,-1344.802002,-681.69281,1605.590332,-175.174973,1299.844849,1112.134766,-142.137405,1364.889282,1032.219482,-244.530884,1328.925903,1037.183105,-210.666534,1399.16272,1031.976807,-110.972466,1261.778564,1036.996948,-73.649231,1329.625122,1033.088013
704,0,-1330.95874,-682.282532,1606.252441,-175.578751,1300.218872,1112.115723,-142.888489,1365.41394,1032.137329,-245.093216,1328.943115,1037.143677,-211.633942,1399.328735,1031.888062,-111.168999,1262.482788,1037.084229,-74.279892,1330.585938,1033.155884
705,0,-1317.222778,-683.065918,1606.682617,-175.985153,1300.574341,1112.09729,-143.731323,1365.940308,1032.025024,-245.62178,1328.918701,1037.133179,-212.585083,1399.463745,1031.806885,-111.47654,1263.180786,1036.983765,-74.832314,1331.47583,1033.089111
706,0,-1303.589478,-683.788757,1606.962524,-176.496719,1300.776978,1112.103882,-144.590927,1366.354736,1032.06604,-246.249481,1328.831299,1037.115601,-213.551025,1399.498657,1031.860596,-111.806839,1263.689819,1037.017822,-75.624557,1332.282959,1033.125977
707,0,-1289.817871,-684.534302,1606.752441,-176.979111,1301.004639,1112.099609,-145.474731,1366.720215,1032.129517,-246.881653,1328.713989,1037.117798,-214.526703,1399.549561,1031.839844,-112.088364,1264.307495,1037.059082,-76.288269,1333.076538,1033.099365
708,0,-1276.300781,-685.212769,1606.225098,-177.348343,1301.279053,1112.072632,-146.256821,1367.11438,1032.073853,-247.451202,1328.579834,1037.096191,-215.466599,1399.56897,1031.784302,-112.24514,1264.865601,1037.081421,-76.833748,1333.824951,1033.016113
709,0,-1262.86438,-685.835815,1605.542725,-177.740524,1301.335083,1112.09082,-147.01564,1367.436279,1032.147217,-248.011597,1328.329956,1037.097778,-216.338516,1399.49939,1031.929077,-112.447594,1265.2771,1036.997437,-77.380852,1334.474243,1033.074585
710,0,-1249.652832,-686.733643,1604.586304,-178.059189,1301.534912,1112.110596,-147.75531,1367.795898,1032.154541,-248.494843,1328.133423,1037.130493,-217.216766,1399.46521,1031.919312,-112.588509,1265.773438,1037.006226,-77.893784,1335.050903,1033.044067
711,0,-1236.567505,-687.2229,1603.070435,-178.412857,1301.68457,1112.116455,-148.459244,1368.168823,1032.191772,-248.960281,1327.987183,1037.128662,-218.062653,1399.455078,1031.939575,-112.836037,1266.314331,1036.924927,-78.394791,1335.683594,1033.044312
712,0,-1223.736328,-687.903748,1601.593018,-178.76915,1301.911377,1112.136719,-149.194946,1368.572021,1032.183838,-249.449112,1327.855591,1037.13916,-218.971085,1399.450684,1031.85437,-113.061684,1266.895142,1036.910156,-78.904907,1336.379761,1033.037964
713,0,-1210.634888,-688.725159,1599.280518,-179.214752,1302.046631,1112.14502,-149.954147,1368.922852,1032.218262,-250.004562,1327.67041,1037.170654,-219.896774,1399.450317,1031.934937,-113.217583,1267.383179,1037.01123,-79.548775,1337.166138,1033.081665
714,0,-1197.937012,-689.600159,1597.024292,-179.699402,1302.343872,1112.135498,-150.863571,1369.395752,1032.232666,-250.616425,1327.577515,1037.169312,-220.86412,1399.512085,1031.946411,-113.567726,1268.10437,1037.013916,-80.293167,1337.983154,1033.168945
715,0,-1185.228638,-690.600525,1594.333862,-180.193588,1302.783813,1112.111084,-151.690399,1369.868652,1032.152832,-251.268631,1327.543945,1037.166992,-221.877518,1399.63147,1031.898315,-113.838516,1268.736816,1037.025269,-80.925972,1338.849609,1033.090332
716,0,-1172.848511,-691.84314,1591.87085,-180.684555,1303.101685,1112.104492,-152.563553,1370.317993,1032.128784,-251.898819,1327.491211,1037.171997,-222.865631,1399.70813,1031.920776,-114.184776,1269.38855,1037.026978,-81.566849,1339.595581,1033.104004
717,0,-1160.474365,-693.109558,1588.490112,-181.198868,1303.371826,1112.091187,-153.39119,1370.713013,1032.114136,-252.518539,1327.421997,1037.178955,-223.86496,1399.791138,1031.934692,-114.608528,1270.04187,1037.091675,-82.178589,1340.307739,1033.10022
718,0,-1148.215332,-694.546082,1585.345703,-181.663208,1303.602173,1112.138184,-154.295166,1371.091187,1032.076538,-253.118073,1327.284058,1037.164429,-224.91246,1399.82373,1031.953613,-114.81575,1270.556885,1037.011963,-82.96917,1341.172852,1032.998535
719,0,-1136.26355,-696.146606,1583.44043,-182.186493,1303.831787,1112.183594,-155.124741,1371.444702,1032.13208,-253.77562,1327.134155,1037.143188,-225.932785,1399.838257,1031.934814,-115.161346,1271.202148,1037.043579,-83.714828,1341.995239,1033.075562
720,0,-1124.017212,-697.627502,1581.869751,-182.691269,1304.051758,1112.149292,-156.015884,1371.839844,1032.127808,-254.392975,1326.975098,1037.149414,-226.961929,1399.884521,1031.883423,-115.488823,1271.803711,1037.078247,-84.475143,1342.720947,1033.089478
721,0,-1112.216064,-699.324158,1581.690796,-183.158661,1304.34082,1112.122437,-156.791336,1372.234253,1032.06604,-254.990997,1326.860229,1037.195679,-227.877625,1399.877075,1031.83313,-115.774315,1272.370239,1037.122437,-85.083755,1343.451416,1033.013672
722,0,-1100.281372,-701.027283,1582.495117,-183.593796,1304.49707,1112.091675,-157.608017,1372.59668,1032.057007,-255.568207,1326.67981,1037.215332,-229.036667,1399.838623,1031.969727,-116.067596,1272.93042,1037.114014,-85.86718,1344.275391,1033.033081
723,0,-1088.295044,-702.731689,1584.179565,-183.988434,1304.628052,1112.102417,-158.344055,1372.89502,1032.102173,-256.100311,1326.462769,1037.173828,-229.943588,1399.67041,1031.848022,-116.365364,1273.484131,1037.080811,-86.488853,1344.9646,1033.062134
724,0,-1076.392456,-704.416443,1586.856812,-184.4422,1304.792236,1112.076538,-159.148056,1373.178589,1032.137329,-256.601929,1326.217651,1037.169922,-230.839661,1399.585449,1031.880005,-116.634544,1274.055664,1037.103394,-87.098991,1345.6604,1033.062012
725,0,-1064.765869,-705.93927,1590.184204,-184.807129,1304.938354,1112.085205,-159.919037,1373.464355,1032.117188,-257.153168,1326.029175,1037.126831,-231.728867,1399.541992,1031.919189,-116.828232,1274.638428,1037.080688,-87.698891,1346.356934,1033.060791
726,0,-1052.907715,-707.276489,1592.703491,-185.180328,1305.22937,1112.050659,-160.68306,1373.801392,1032.034912,-257.61499,1325.906128,1037.120972,-232.624588,1399.511597,1031.909058,-117.073242,1275.282715,1037.053589,-88.256142,1347.031738,1033.04834
727,0,-1041.381836,-708.56012,1594.989624,-185.589172,1305.491577,1112.073486,-161.450394,1374.14502,1031.973999,-258.128265,1325.725708,1037.116699,-233.593552,1399.445557,1031.866943,-117.368996,1275.850464,1037.078979,-88.929054,1347.80127,1033.014648
728,0,-1030.239868,-709.538391,1596.712402,-186.072296,1305.630981,1112.082886,-162.226105,1374.423584,1032.040039,-258.794708,1325.577759,1037.177368,-234.448456,1399.394287,1031.882446,-117.755096,1276.345581,1037.046387,-89.556351,1348.47876,1033.03186
729,0,-1019.109985,-710.509216,1598.100708,-186.518677,1305.825195,1112.112915,-163.034241,1374.75415,1032.031372,-259.31604,1325.387329,1037.14917,-235.5159,1399.3396,1031.987183,-118.060364,1276.851685,1037.046143,-90.224594,1349.16748,1033.062988
730,0,-1007.966064,-711.227966,1599.066528,-187.018066,1306.056641,1112.117188,-163.888168,1375.130859,1032.056396,-259.892181,1325.244751,1037.162109,-236.463562,1399.337891,1031.925659,-118.389923,1277.389648,1037.006348,-90.841629,1349.760742,1033.042847
731,0,-996.870911,-711.821594,1600.040405,-187.545593,1306.328979,1112.131348,-164.749969,1375.480713,1032.066528,-260.570099,1325.108398,1037.176514,-237.513306,1399.295044,1031.833496,-118.707054,1277.925903,1036.997559,-91.550003,1350.43689,1033.091309
732,0,-986.065979,-712.479309,1600.991455,-188.139114,1306.425781,1112.129517,-165.656586,1375.787354,1032.16687,-261.246155,1324.861328,1037.153442,-238.436508,1399.190674,1031.844238,-119.143661,1278.468506,1037.009155,-92.34639,1350.945435,1032.985229
733,0,-974.751953,-712.969604,1601.640381,-188.651489,1306.588135,1112.148682,-166.506943,1375.999878,1032.157471,-261.866119,1324.572754,1037.105469,-239.387817,1398.983765,1031.873535,-119.494278,1278.920044,1036.911377,-93.08873,1351.552612,1032.999023
734,0,-963.507629,-713.362244,1601.935791,-189.115616,1306.648682,1112.150024,-167.334564,1376.21875,1032.093506,-262.382843,1324.292358,1037.125366,-240.20636,1398.823975,1031.866699,-119.777832,1279.418457,1036.99646,-93.793007,1352.202881,1032.980591
735,0,-952.132324,-713.564697,1602.313477,-189.510025,1306.76062,1112.159424,-168.069885,1376.406372,1032.091064,-262.856445,1324.022949,1037.153198,-240.949921,1398.70166,1031.834106,-120.097099,1279.819458,1036.928101,-94.46566,1352.848999,1033.02771
