,,yoshinari:LFHD,,,yoshinari:RFHD,,,yoshinari:LBHD,,,yoshinari:RBHD,,,yoshinari:C7,,,yoshinari:T10,,,yoshinari:CLAV,,,yoshinari:STRN,,,yoshinari:RBAK,,,yoshinari:LSHO,,,yoshinari:LUPA,,,yoshinari:LELB,,,yoshinari:LFRM,,,yoshinari:LWRA,,,yoshinari:LWRB,,,yoshinari:LFIN,,,yoshinari:RSHO,,,yoshinari:RUPA,,,yoshinari:RELB,,,yoshinari:RFRM,,,yoshinari:RWRA,,,yoshinari:RWRB,,,yoshinari:RFIN,,,yoshinari:LASI,,,yoshinari:RASI,,,yoshinari:LPSI,,,yoshinari:RPSI,,,yoshinari:LTHI,,,yoshinari:LKNE,,,yoshinari:LTIB,,,yoshinari:LANK,,,yoshinari:LHEE,,,yoshinari:LTOE,,,yoshinari:RTHI,,,yoshinari:RKNE,,,yoshinari:RTIB,,,yoshinari:RANK,,,yoshinari:RHEE,,,yoshinari:RTOE,,,HSR:HSR1,,,HSR:HSR2,,,HSR:HSR3,,,HSR:HSR4,,,HSR:HSR5,,,HSR:HSR6,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
993,0,2287.518799,-632.444641,1535.475464,2390.856201,-586.644897,1517.787598,2348.135010,-775.981445,1552.997925,2440.269287,-745.871582,1547.912842,2275.118164,-802.930786,1314.464844,2225.643066,-813.830383,1061.979736,2402.302002,-707.283203,1232.800171,2424.161865,-708.355103,1070.939453,2258.299561,-865.901367,1227.237793,2249.447754,-637.695374,1315.324707,2217.070068,-540.006470,1120.891113,2147.515137,-522.207764,1035.731689,2132.142334,-504.582397,979.878723,2168.438965,-447.523041,805.033752,2089.608398,-494.351593,812.843384,2084.963623,-445.805389,741.912292,2421.777344,-891.256470,1309.838745,2427.221191,-993.757141,1092.847534,2448.181885,-1016.452576,1016.962158,2476.325928,-1041.464600,890.310608,2499.660889,-1046.697388,782.574097,2415.524170,-1082.160889,783.110596,2478.925293,-1112.220703,740.958374,2342.943848,-627.018433,891.845154,2408.998047,-855.467285,900.847412,2186.975098,-738.995728,910.999939,2221.730225,-865.350586,912.193909,2256.226807,-587.903931,750.730957,2279.001221,-637.040039,408.494629,2237.804688,-640.698486,302.147766,2178.126465,-715.289795,75.942078,2126.734131,-780.140320,48.155220,2338.368652,-749.947205,58.319614,2481.335205,-925.825195,585.419434,2515.762207,-914.112183,469.563843,2518.516846,-946.073547,280.685730,2504.775879,-936.267212,131.532410,2422.074951,-905.736206,57.950356,2616.583740,-843.318604,79.382660,-302.175598,1264.429077,1112.847656,-366.814392,1299.400391,1033.970947,-335.569519,1196.261719,1038.505493,-403.705994,1232.728149,1034.441162,-262.056366,1325.772217,1037.045410,-328.242004,1366.121826,1033.619873
994,0,2301.603760,-633.147278,1534.045532,2405.010986,-587.111084,1516.709229,2362.102051,-776.688232,1551.304321,2454.345703,-746.417542,1546.372437,2289.536377,-803.500610,1312.692749,2240.330811,-813.881531,1060.042114,2416.328125,-707.403137,1231.112061,2438.523682,-708.225525,1069.644165,2272.989014,-866.246948,1225.438110,2263.455566,-638.256592,1313.901245,2230.977539,-539.774719,1119.880005,2161.472168,-521.770691,1034.851929,2145.865479,-503.976227,979.035461,2181.775146,-446.069794,804.042603,2103.254639,-493.323456,812.168335,2098.491211,-446.813721,738.861816,2436.446533,-891.283081,1308.059570,2441.284668,-994.888245,1091.714844,2462.122559,-1018.193848,1015.961060,2489.265869,-1044.316406,889.137451,2511.774902,-1050.430420,781.056641,2427.217041,-1085.265503,782.757629,2489.387451,-1115.365845,737.782837,2356.926270,-627.312988,890.149841,2424.051514,-855.508179,899.298828,2201.290527,-739.451965,909.895813,2236.247559,-865.724365,910.741150,2269.239746,-587.688293,749.931274,2285.398438,-637.022766,407.411255,2242.528320,-640.734802,301.728577,2178.658691,-715.401428,76.399597,2127.047119,-780.354248,49.142666,2338.544434,-750.139709,58.230778,2494.792236,-927.760681,583.451721,2529.868652,-916.670898,467.778198,2545.051025,-944.640137,279.786835,2541.162109,-931.977905,130.462662,2461.942627,-903.260559,54.059113,2652.970215,-833.510010,82.890656,-302.442596,1263.690063,1113.015137,-367.255188,1298.612549,1033.963135,-335.563049,1195.281494,1038.802734,-403.877869,1231.777100,1034.448242,-262.635895,1325.566040,1037.047852,-329.061951,1365.551514,1033.586304
995,0,2315.819092,-633.964417,1532.409668,2418.943359,-587.701904,1515.206665,2376.527588,-777.570190,1549.602539,2468.646973,-746.988098,1544.725586,2304.257568,-804.001953,1310.893188,2255.527100,-814.329285,1058.524536,2430.713623,-707.685608,1229.254272,2452.927979,-708.271057,1067.828613,2287.923340,-866.935608,1223.613647,2277.813721,-639.050537,1312.237427,2244.997070,-539.787048,1118.594604,2175.529297,-521.499573,1033.694458,2159.852051,-503.492249,977.976257,2195.788086,-444.854340,802.829712,2116.909912,-492.445251,811.187805,2112.648926,-447.872314,736.048767,2451.445068,-891.424683,1305.937622,2455.789551,-995.921753,1090.349854,2476.229492,-1019.578308,1014.413696,2502.651611,-1046.732910,887.788818,2523.991211,-1053.723633,779.117737,2439.265625,-1087.979126,782.394287,2499.714600,-1117.961792,733.872192,2371.304688,-627.569641,888.280640,2438.807373,-855.650574,896.991638,2215.858643,-739.931763,908.572693,2251.225098,-865.904846,908.878601,2282.507324,-587.588013,748.890686,2292.688721,-637.045471,406.416382,2247.831299,-640.587158,301.330902,2179.232178,-715.252991,76.921501,2127.315674,-780.373413,50.336079,2338.699219,-750.377686,58.114208,2508.424805,-930.178650,581.008789,2543.631104,-919.493530,465.297424,2569.432617,-943.211365,279.129974,2574.447998,-927.322083,129.986725,2498.946045,-898.923218,51.114918,2687.316406,-825.136963,87.687088,-302.731903,1263.159668,1112.997070,-367.762878,1297.787720,1033.865967,-335.532898,1194.595947,1038.847656,-404.017426,1230.642700,1034.496948,-263.240753,1325.280884,1037.071777,-329.899963,1364.922974,1033.617676
996,0,2329.956787,-634.852905,1530.616699,2432.727295,-588.537354,1513.315552,2390.920166,-778.276184,1547.736694,2482.953613,-747.530640,1543.057495,2319.318359,-805.130371,1309.117920,2270.587158,-815.438354,1056.819458,2445.413330,-708.145508,1227.308594,2467.713867,-708.506409,1065.937866,2303.362061,-867.711609,1221.461914,2292.388672,-639.841980,1310.341187,2259.287598,-540.065918,1116.900635,2189.801514,-521.400757,1032.259277,2173.980469,-503.185333,976.593323,2209.609131,-444.068268,800.853577,2130.733154,-491.375854,810.217834,2126.531250,-449.597839,732.642395,2466.859375,-891.791504,1303.855103,2470.510742,-996.795471,1088.533813,2490.650391,-1020.811768,1012.701294,2516.126953,-1048.663940,885.913635,2536.527832,-1056.353760,776.699463,2451.473633,-1089.651978,781.464966,2509.972656,-1119.815674,729.432922,2385.653564,-628.104187,886.194824,2454.865967,-855.866760,895.279236,2230.715332,-740.736877,907.268860,2266.479980,-866.616333,907.383301,2296.260498,-587.744507,747.938171,2300.125732,-637.353333,405.335846,2253.310303,-640.604736,301.028198,2179.790283,-715.153931,77.742844,2127.640381,-780.304016,51.842548,2338.766357,-750.459778,58.054844,2522.435547,-932.969482,578.453796,2557.171875,-922.138977,462.471130,2591.064209,-942.052307,278.556702,2604.505859,-922.020874,130.738892,2532.032471,-892.363647,49.688618,2718.797607,-818.334473,93.342049,-303.020416,1262.640381,1113.026245,-368.226227,1297.023804,1033.880737,-335.495880,1193.966431,1038.858032,-404.086243,1229.626831,1034.534058,-263.881195,1325.021484,1037.101807,-330.717194,1364.258545,1033.524780
997,0,2344.309326,-635.943726,1528.679321,2446.809814,-589.344727,1511.549194,2405.639648,-779.292664,1545.934937,2497.674072,-748.250183,1541.395996,2334.669434,-806.171448,1307.021851,2286.405273,-816.453186,1054.472778,2460.360596,-708.756714,1225.294434,2482.742188,-708.917603,1063.945801,2319.024170,-868.754211,1219.230713,2307.107666,-640.918945,1308.362671,2273.770508,-540.734985,1115.219727,2204.139160,-521.558716,1030.766113,2188.258301,-503.217285,975.116943,2223.657959,-444.114075,798.660156,2144.516602,-490.619934,809.132751,2140.616455,-451.806305,729.347351,2482.458008,-892.318970,1301.722900,2485.466797,-997.623413,1086.473633,2505.519287,-1021.837341,1010.722656,2529.840088,-1050.082520,883.743103,2549.205566,-1058.313110,773.876282,2463.625977,-1091.800537,780.933350,2520.392090,-1120.704224,724.807495,2400.415771,-628.705994,884.240784,2473.076416,-856.990845,895.021484,2245.856201,-741.931091,905.796204,2282.252930,-867.489075,905.580078,2309.818604,-588.109375,746.924805,2307.521973,-637.539551,404.312775,2258.446777,-640.711243,300.843872,2180.486084,-715.234802,78.972168,2128.102783,-780.257935,53.574986,2338.855713,-750.349121,57.958523,2536.957031,-935.697754,575.964172,2570.608887,-924.495972,459.504700,2609.540771,-941.217834,277.285095,2629.162109,-917.301758,130.530396,2560.599365,-884.306091,48.426109,2746.225342,-813.956787,100.474731,-303.364288,1262.212891,1113.059326,-368.716064,1296.125366,1033.785889,-335.381104,1193.351807,1038.885864,-404.215424,1228.715088,1034.522217,-264.463867,1324.765259,1037.061523,-331.559082,1363.665527,1033.484253
998,0,2358.611816,-637.349548,1526.730713,2461.332764,-590.184998,1509.957031,2420.631592,-780.307434,1544.005127,2512.328369,-748.980957,1539.643433,2350.313477,-807.546387,1305.093872,2302.434082,-817.872375,1052.447998,2475.551270,-709.599487,1223.336182,2497.989258,-709.498352,1061.958374,2334.903564,-870.280029,1217.349243,2322.046143,-642.387146,1306.385620,2288.547852,-541.570068,1113.537598,2218.780518,-521.941467,1029.131348,2202.757080,-503.475677,973.593872,2238.281738,-445.249176,796.705994,2158.219238,-489.980835,808.462158,2155.125244,-454.354401,726.203491,2498.593506,-893.099731,1299.752197,2500.794189,-998.263977,1084.235229,2520.429443,-1022.599792,1008.401489,2543.872070,-1051.126953,881.277710,2562.004395,-1059.412231,770.755737,2476.211426,-1092.254028,779.222290,2530.858154,-1120.421021,720.066223,2415.340332,-629.460022,882.221741,2488.766113,-857.500977,892.855957,2261.478027,-743.523499,904.402283,2298.363281,-869.042419,903.966614,2323.573486,-588.835754,746.165955,2314.884277,-637.667969,403.312012,2263.733398,-640.837341,301.410187,2181.198242,-715.091248,80.415047,2128.772949,-780.602539,56.098438,2338.948486,-750.233398,57.819199,2551.318848,-937.706299,573.222961,2584.116943,-925.899841,456.607788,2625.705811,-940.405029,275.110168,2649.569580,-913.505188,129.143677,2584.259521,-876.894287,45.795437,2769.502930,-811.927979,106.418373,-303.639008,1261.870483,1113.022583,-369.185211,1295.315186,1033.755981,-335.385651,1192.801514,1038.934814,-404.333527,1227.780762,1034.514771,-265.125458,1324.497925,1037.054810,-332.423676,1363.153564,1033.502808
999,0,2373.329346,-638.693542,1524.668213,2475.899658,-591.320068,1508.089722,2435.733154,-781.370544,1541.916504,2527.469727,-749.928955,1537.945435,2366.042725,-809.140259,1303.277710,2318.577148,-819.789551,1050.657959,2490.810547,-710.724915,1221.494019,2513.242920,-710.437988,1060.033203,2350.912109,-872.107361,1215.694214,2337.217529,-643.972473,1304.482666,2303.590820,-542.722961,1111.875610,2233.768799,-522.583618,1027.743042,2217.610840,-503.999664,972.255737,2253.182861,-446.919952,794.670715,2172.201660,-489.456177,807.733765,2170.056152,-457.380829,723.590637,2514.861328,-894.025024,1297.866577,2516.500977,-998.881104,1082.015625,2535.759277,-1023.049255,1005.994202,2558.148193,-1051.652466,878.672729,2574.955811,-1059.456055,767.467468,2489.148193,-1092.193237,777.532227,2541.666504,-1119.075562,715.342285,2430.539062,-630.431763,880.441650,,,,2277.274170,-745.561035,902.837585,2314.674561,-870.614380,902.205139,2337.320557,-589.856323,745.633362,2322.901611,-637.934509,403.103180,2268.943848,-641.197754,301.921967,2182.179688,-715.020325,82.475029,2129.387695,-780.665405,58.921181,2339.053467,-750.130615,57.678398,2566.270508,-938.466003,570.797852,2598.087891,-925.864441,454.161285,2640.791504,-938.817017,272.240509,2665.704834,-910.542603,127.086533,2601.636475,-871.221985,42.839813,2788.084473,-811.650879,107.826401,-303.836578,1261.715088,1112.831543,-369.735413,1294.592896,1033.705566,-335.268555,1192.504395,1038.730225,-404.458923,1226.778809,1034.546265,-265.699890,1324.237549,1036.997314,-333.234985,1362.610352,1033.616821
1000,0,2388.379639,-640.299622,1522.693848,2490.437256,-592.637451,1505.786865,2451.204102,-782.738953,1539.952271,2542.855225,-750.914246,1536.093994,2381.915039,-810.965271,1301.461304,2334.572998,-821.912659,1048.842896,2506.169678,-712.211243,1219.715820,2528.702637,-711.751709,1058.260376,2367.272461,-873.751160,1213.670532,2352.388916,-645.917419,1302.492920,2318.753174,-544.100830,1110.291138,2249.062256,-523.382507,1026.407837,2232.849121,-504.584015,970.955261,2268.313477,-448.769379,792.738586,2186.458740,-489.493042,807.581360,2184.713867,-461.846222,721.182495,2531.188477,-895.312561,1296.174805,2532.756104,-999.422180,1079.933472,2551.666748,-1023.462524,1003.830933,2572.762207,-1051.512695,876.021729,2588.120605,-1058.624512,764.031738,2502.408936,-1091.408569,775.553711,2552.895752,-1116.853516,710.620850,2446.120361,-631.646301,878.779419,,,,2293.574707,-747.712463,901.178284,2331.373291,-872.620422,900.427246,2351.416260,-591.202637,745.104980,2331.019775,-638.049805,402.615448,2275.071045,-641.640320,302.889069,2183.247559,-715.133972,84.871086,2130.495117,-780.952942,62.087994,2339.249268,-749.925720,57.495087,2582.259766,-938.136536,568.644592,2613.294922,-924.190552,452.192780,2655.353271,-936.333862,269.246094,2677.867676,-907.986328,123.486015,2613.462646,-867.171570,39.917168,2801.066895,-811.638489,103.776337,-304.220795,1261.336792,1112.842773,-370.165863,1293.811035,1033.753174,-334.932007,1191.646729,1038.913940,-404.517242,1225.902588,1034.592407,-266.232880,1324.011719,1037.003540,-334.011444,1361.947632,1033.538940
1001,0,2403.629883,-641.928772,1520.425293,2505.383545,-593.975525,1503.323242,2466.976562,-784.192078,1538.148315,2558.456055,-752.064880,1534.128174,2397.821045,-813.214111,1299.651855,2350.727783,-824.237732,1046.907349,2522.641113,-714.679993,1218.491211,2544.602783,-713.497498,1056.580322,2383.487793,-876.127747,1211.936035,2367.814941,-648.308472,1300.612915,2334.216797,-545.607605,1108.898071,2264.727051,-524.375366,1025.199707,2248.385254,-505.567902,969.741760,2283.032959,-450.405701,790.635193,2201.129395,-490.427277,807.331116,2198.536865,-467.831573,719.719177,2547.561768,-897.012878,1294.555176,2549.198975,-999.974426,1077.654175,2567.775879,-1023.307556,1001.244995,2587.672607,-1050.833740,873.024292,2601.624023,-1057.010132,760.479004,2516.277832,-1090.211182,773.034241,2565.037109,-1114.249878,706.216187,2462.108887,-633.115234,877.093506,,,,2310.217529,-750.503601,899.515991,2348.386963,-874.892334,898.536743,2365.951416,-592.836487,744.431580,2340.450195,-638.023193,402.106873,2281.705811,-641.741882,303.792633,2184.733643,-714.943115,87.862404,2131.640137,-781.022400,66.082886,2339.360352,-749.540710,57.536617,2599.944092,-936.582031,567.044922,2629.944336,-920.969543,450.475006,2668.773926,-933.646973,265.203339,2686.058838,-906.526123,118.539688,2619.099121,-865.004761,35.955673,2809.196045,-812.960144,96.703690,-304.364197,1260.596069,1113.039917,-370.563538,1292.907959,1033.772949,-334.769287,1190.885254,1038.956787,-404.622314,1224.907959,1034.614258,-266.760406,1323.778687,1037.012329,-334.778687,1361.279053,1033.505249
1002,0,2418.910156,-643.847595,1518.067871,2520.587891,-595.505859,1500.805420,2482.869873,-785.739014,1536.351562,2574.209961,-753.253784,1532.120972,2413.751953,-815.899109,1297.489624,2367.150146,-827.008667,1044.851318,2538.282715,-717.003845,1216.639404,2560.922119,-715.578857,1054.863525,2399.920654,-878.806702,1209.893555,2383.412109,-651.190430,1298.683838,2350.019043,-547.238098,1107.652588,2280.725098,-525.649109,1023.835327,2264.247314,-507.028107,968.600098,2297.403076,-452.101715,788.405640,2215.881348,-492.553925,807.273376,2211.570312,-473.908264,719.303345,2564.048828,-899.248169,1293.135498,2565.836426,-1000.830322,1075.239136,2583.960205,-1023.198608,998.241150,2602.831055,-1049.759277,869.744995,2615.527344,-1054.810181,756.779907,2530.672607,-1089.220581,770.380310,2578.047607,-1111.402222,701.777344,2478.530762,-634.671753,875.331970,,,,2327.422119,-753.397095,897.547119,2366.245850,-877.201538,896.211487,2380.730713,-594.929260,743.380676,2351.165527,-637.879150,401.501984,2288.827393,-642.705811,304.652039,2186.744141,-714.652466,91.326859,2132.938721,-780.509155,70.084099,2339.541260,-748.987549,57.241119,2618.045654,-934.133606,564.553467,2647.239502,-916.853577,448.120453,2680.534180,-930.769348,260.296265,2691.702637,-905.233215,113.332054,2620.363525,-864.076599,35.551811,2813.181641,-813.622803,88.290695,-304.562347,1260.196289,1112.961304,-370.929138,1292.025391,1033.757202,-334.580170,1190.211426,1038.949341,-404.644440,1223.913574,1034.661865,-267.309692,1323.551147,1036.999023,-335.497253,1360.640137,1033.525269
1003,0,2434.065430,-645.837402,1516.110596,2535.430176,-597.026306,1498.624146,2498.782715,-787.439270,1534.661865,2590.095459,-754.476135,1530.442139,2430.000244,-819.113525,1295.438477,2384.173584,-829.807556,1042.420044,2554.290039,-719.700684,1215.029541,2577.639404,-717.676941,1053.428711,2416.639893,-881.961121,1207.713867,2398.641113,-654.546448,1296.950684,2366.102295,-549.091980,1106.174683,2297.023193,-527.406555,1022.435303,2280.360352,-508.920197,967.316345,2311.470703,-454.350800,786.252563,2230.537842,-495.122314,807.334167,2223.958496,-478.266235,719.568481,2580.677734,-901.911865,1291.349365,2582.245850,-1001.763123,1072.181763,2600.234619,-1023.338440,995.002808,2617.998779,-1048.457886,865.698364,2629.815674,-1052.300659,752.821960,2545.606445,-1087.905884,767.327637,2592.125488,-1108.568848,697.505859,2494.914551,-636.204163,873.675354,,,,2344.469727,-756.514771,895.552856,2384.389893,-880.447021,894.173523,2396.026611,-597.376404,742.117737,2363.149170,-638.830383,400.477570,2298.384521,-642.523865,306.087433,2188.640625,-714.216064,95.201431,2134.863770,-780.233276,75.628067,2339.864990,-748.657471,56.971684,2637.130615,-930.575012,561.563477,2664.866211,-913.498535,445.766235,2691.910645,-927.563965,256.381348,2700.511230,-903.093933,110.577599,2624.280518,-860.611694,37.280159,2820.232422,-813.544312,76.005211,-304.857727,1259.663330,1113.031982,-371.352264,1291.265015,1033.711182,-334.405945,1189.666260,1038.865234,-404.547302,1222.589233,1034.658203,-267.886688,1323.306030,1036.970215,-336.252747,1360.160156,1033.521118
1004,0,2449.394531,-647.697205,1514.920776,2550.287842,-598.287964,1497.110229,2514.948242,-788.682678,1534.770386,2605.968994,-755.139709,1530.271606,2446.501465,-822.395874,1294.960083,2401.647949,-832.708374,1040.840698,2570.419189,-722.390259,1214.364746,2594.463379,-719.549988,1053.050903,2433.527832,-885.533020,1206.652466,2414.127197,-657.539978,1296.116577,2382.665527,-551.605957,1105.294922,2313.452148,-529.542786,1021.423218,2296.532227,-511.368683,966.448242,2326.071777,-457.636932,785.345581,2245.026123,-497.744446,807.666504,2236.873047,-479.907623,721.056274,2597.885010,-904.609070,1290.138916,2599.057617,-1003.040649,1069.530518,2616.616455,-1023.607483,991.769897,2633.865234,-1047.307129,862.430725,2644.411865,-1049.320068,749.273193,2560.586914,-1085.880127,764.186523,2606.965088,-1105.485840,694.043518,2511.514160,-637.530945,872.388977,,,,2361.450439,-759.196899,894.394653,2402.167236,-883.676819,893.246155,2411.787842,-599.991577,740.620239,2378.247559,-638.999695,399.488495,2309.939697,-643.087280,307.206055,2192.315674,-713.475769,100.879356,2137.345459,-779.160339,82.908104,2340.536377,-748.334351,56.576359,2655.773193,-926.543945,559.913757,2682.585693,-911.619812,445.127319,2706.147217,-926.282959,256.176819,2711.345459,-901.687012,108.893303,2632.640137,-859.261719,44.738907,2834.246094,-810.609924,63.906261,-304.877228,1259.315552,1112.930420,-371.726837,1290.551025,1033.819946,-334.224030,1189.173462,1038.820312,-404.524719,1221.791138,1034.559570,-268.411224,1323.093018,1036.953247,-337.053497,1359.566650,1033.536255
1005,0,2465.073242,-649.191528,1514.416382,2569.251953,-600.868713,1497.283325,2531.221436,-789.702209,1535.678833,2622.141113,-756.019775,1530.767090,2462.804688,-825.201904,1294.870728,2418.280029,-835.387329,1041.198975,2586.185547,-724.500854,1214.459473,2611.510010,-721.411682,1054.056885,2450.116455,-888.744812,1206.818115,2429.742920,-660.577332,1296.267700,2399.091309,-554.801575,1105.176147,2329.886963,-532.277161,1021.404175,2312.647705,-514.283813,966.724731,2341.028076,-461.923065,784.864929,2259.839355,-500.665192,808.271667,2250.486084,-479.721802,723.165039,2614.993408,-906.967529,1289.851562,2615.730225,-1003.955811,1067.806885,2632.979492,-1023.617371,989.647766,2649.389648,-1045.506836,859.749817,2659.388672,-1045.774414,747.110962,2575.948486,-1083.515503,761.959473,2622.849365,-1102.201172,692.456116,2527.931885,-639.190002,871.872986,,,,2378.239990,-761.078308,893.793945,2419.078369,-885.625977,893.285583,2428.387939,-602.644714,739.565247,2396.341797,-638.851318,398.600464,2324.127930,-642.579651,309.042755,2197.491943,-712.616089,108.226891,2141.546143,-777.758301,92.198746,2341.796143,-748.285828,56.330379,2674.179199,-924.378784,562.079773,2700.752930,-908.732971,446.126953,2722.588867,-923.058350,255.738205,2719.156250,-900.155273,107.451851,2635.550537,-861.652588,46.882851,2836.666748,-803.299194,54.910259,-305.192230,1258.867676,1113.004761,-372.116180,1289.857300,1033.824097,-334.056610,1188.715454,1038.861450,-404.574097,1220.901978,1034.597534,-268.930023,1322.863403,1037.025024,-337.737579,1359.030884,1033.615112
1006,0,2480.736816,-651.100830,1515.057373,2585.223389,-602.458313,1497.014282,2547.503418,-791.052551,1536.664795,2638.398438,-757.228394,1531.342163,2478.899414,-828.137390,1295.697388,2433.789307,-836.667908,1041.746704,2602.010498,-726.938293,1215.400024,2627.685303,-722.937256,1055.208862,2466.426270,-891.191345,1207.561279,2445.534180,-663.354797,1297.081543,2414.574951,-557.944458,1106.030151,2345.791016,-535.668640,1022.446411,2328.570312,-517.611084,967.839905,2356.357178,-466.683868,785.554443,2274.781982,-504.368317,809.213745,2265.279541,-479.322693,725.617371,2631.495117,-909.339661,1290.542480,2632.386719,-1004.389893,1067.590820,2649.153320,-1022.807495,988.906311,2664.919922,-1043.037476,858.690308,2674.386719,-1041.898804,746.008667,2591.466553,-1080.509644,760.338074,2639.822510,-1099.174194,692.612793,2544.070068,-641.023682,871.864258,,,,2394.756348,-762.848267,894.281128,2435.407715,-886.992371,894.962646,2444.984863,-605.459351,738.122864,2417.577393,-637.896912,397.662537,2340.449219,-641.585083,311.073364,2204.388672,-711.148499,116.887428,2147.593018,-776.542114,104.499992,2343.179932,-748.119019,55.909538,2691.922607,-923.448853,564.650513,2718.527832,-904.468323,447.834106,2734.865967,-919.615845,255.381226,2724.025879,-898.865051,107.274712,2636.856445,-861.034180,47.762936,2839.421631,-803.862854,52.935566,-305.229980,1258.584351,1112.933960,-372.493286,1289.230103,1033.836548,-333.882355,1188.243652,1038.898682,-404.580780,1220.060547,1034.529785,-269.441620,1322.666260,1037.037476,-338.439941,1358.445801,1033.668823
